problem_id,attempt,answer,is_correct,token_index,token_confidence
8,6,1,1,10227,6.290883
8,6,1,1,10228,5.650053
8,6,1,1,10229,5.140812
8,6,1,1,10230,4.715858
8,6,1,1,10231,8.474381
8,6,1,1,10232,9.028226
8,6,1,1,10233,6.238133
8,6,1,1,10234,4.617053
8,6,1,1,10235,4.52634
8,6,1,1,10236,9.296951
8,6,1,1,10237,5.412854
8,6,1,1,10238,6.684565
8,6,1,1,10239,7.902914
8,6,1,1,10240,7.811823
8,6,1,1,10241,4.551765
8,6,1,1,10242,7.598975
8,6,1,1,10243,6.647388
8,6,1,1,10244,6.009172
8,6,1,1,10245,5.071853
8,6,1,1,10246,5.799226
8,6,1,1,10247,10.696186
8,6,1,1,10248,12.757489
8,6,1,1,10249,9.769913
8,6,1,1,10250,14.015679
8,6,1,1,10251,10.68959
8,6,1,1,10252,12.457678
8,6,1,1,10253,9.128351
8,6,1,1,10254,11.744794
8,6,1,1,10255,11.869587
8,6,1,1,10256,9.000391
8,6,1,1,10257,5.125772
8,6,1,1,10258,4.550726
8,6,1,1,10259,5.340087
8,6,1,1,10260,5.036171
8,6,1,1,10261,6.28442
8,6,1,1,10262,4.173591
8,6,1,1,10263,6.895421
8,6,1,1,10264,5.377227
8,6,1,1,10265,5.082232
8,6,1,1,10266,4.792602
8,6,1,1,10267,5.146109
8,6,1,1,10268,4.924434
8,6,1,1,10269,4.577635
8,6,1,1,10270,7.909229
8,6,1,1,10271,7.919772
8,6,1,1,10272,5.753501
8,6,1,1,10273,4.776306
8,6,1,1,10274,4.124843
8,6,1,1,10275,4.34624
8,6,1,1,10276,4.74693
8,6,1,1,10277,4.702126
8,6,1,1,10278,5.517089
8,6,1,1,10279,3.806991
8,6,1,1,10280,6.891208
8,6,1,1,10281,6.833554
8,6,1,1,10282,5.522834
8,6,1,1,10283,8.995013
8,6,1,1,10284,4.183718
8,6,1,1,10285,5.152488
8,6,1,1,10286,5.996531
8,6,1,1,10287,7.280356
8,6,1,1,10288,6.772783
8,6,1,1,10289,4.676198
8,6,1,1,10290,4.191271
8,6,1,1,10291,3.604438
8,6,1,1,10292,4.565604
8,6,1,1,10293,4.277628
8,6,1,1,10294,6.155401
8,6,1,1,10295,4.035931
8,6,1,1,10296,5.206389
8,6,1,1,10297,5.401266
8,6,1,1,10298,4.731798
8,6,1,1,10299,3.982023
8,6,1,1,10300,4.111216
8,6,1,1,10301,5.263867
8,6,1,1,10302,3.926455
8,6,1,1,10303,3.52561
8,6,1,1,10304,4.557518
8,6,1,1,10305,3.905788
8,6,1,1,10306,3.908015
8,6,1,1,10307,9.459329
8,6,1,1,10308,4.073052
8,6,1,1,10309,4.220399
8,6,1,1,10310,5.554862
8,6,1,1,10311,4.596226
8,6,1,1,10312,3.92324
8,6,1,1,10313,6.38336
8,6,1,1,10314,4.489208
8,6,1,1,10315,3.831576
8,6,1,1,10316,4.309279
8,6,1,1,10317,5.337011
8,6,1,1,10318,4.043174
8,6,1,1,10319,6.901795
8,6,1,1,10320,6.293956
8,6,1,1,10321,4.750112
8,6,1,1,10322,6.758309
8,6,1,1,10323,8.320214
8,6,1,1,10324,9.454884
8,6,1,1,10325,5.788622
8,6,1,1,10326,4.950282
8,6,1,1,10327,3.921923
8,6,1,1,10328,4.203858
8,6,1,1,10329,11.523288
8,6,1,1,10330,6.243743
8,6,1,1,10331,7.346308
8,6,1,1,10332,10.669577
8,6,1,1,10333,8.07824
8,6,1,1,10334,6.283489
8,6,1,1,10335,8.660491
8,6,1,1,10336,6.019789
8,6,1,1,10337,5.163747
8,6,1,1,10338,3.920524
8,6,1,1,10339,9.497347
8,6,1,1,10340,7.498962
8,6,1,1,10341,4.649871
8,6,1,1,10342,12.363847
8,6,1,1,10343,11.485028
8,6,1,1,10344,14.569023
8,6,1,1,10345,17.45
8,6,1,1,10346,13.622221
8,6,1,1,10347,8.60654
8,6,1,1,10348,8.652439
8,6,1,1,10349,3.717029
8,6,1,1,10350,9.341553
8,6,1,1,10351,11.251913
8,6,1,1,10352,11.559737
8,6,1,1,10353,11.73168
8,6,1,1,10354,13.863028
8,6,1,1,10355,12.709491
8,6,1,1,10356,12.284962
8,6,1,1,10357,18.168756
8,6,1,1,10358,12.480452
8,6,1,1,10359,9.613507
8,6,1,1,10360,6.232357
8,6,1,1,10361,4.744838
8,6,1,1,10362,5.359014
8,6,1,1,10363,4.523518
8,6,1,1,10364,10.351512
8,6,1,1,10365,15.790667
8,6,1,1,10366,6.443025
8,6,1,1,10367,4.74355
8,6,1,1,10368,6.147211
8,6,1,1,10369,5.153838
8,6,1,1,10370,9.197473
8,6,1,1,10371,7.378309
8,6,1,1,10372,15.675006
8,6,1,1,10373,9.431291
8,6,1,1,10374,3.929444
8,6,1,1,10375,5.264537
8,6,1,1,10376,5.146612
8,6,1,1,10377,7.245383
8,6,1,1,10378,5.071404
8,6,1,1,10379,5.600028
8,6,1,1,10380,14.492136
8,6,1,1,10381,8.183923
8,6,1,1,10382,11.319695
8,6,1,1,10383,7.364348
8,6,1,1,10384,6.315389
8,6,1,1,10385,5.33651
8,6,1,1,10386,13.032938
8,6,1,1,10387,12.811347
8,6,1,1,10388,11.015009
8,6,1,1,10389,17.056263
8,6,1,1,10390,9.809966
8,6,1,1,10391,13.606303
8,6,1,1,10392,14.255507
8,6,1,1,10393,13.589133
8,6,1,1,10394,7.427626
8,6,1,1,10395,8.724758
8,6,1,1,10396,18.615637
8,6,1,1,10397,9.632557
8,6,1,1,10398,15.407173
8,6,1,1,10399,10.834975
8,6,1,1,10400,8.388992
8,6,1,1,10401,9.437164
8,6,1,1,10402,16.83126
8,6,1,1,10403,13.175443
8,6,1,1,10404,21.66875
8,6,1,1,10405,9.711407
8,6,1,1,10406,4.081152
8,6,1,1,10407,16.890627
8,6,1,1,10408,16.237542
8,6,1,1,10409,11.943535
8,6,1,1,10410,10.51948
8,6,1,1,10411,9.188922
8,6,1,1,10412,22.925
8,6,1,1,10413,9.690619
8,6,1,1,10414,10.84484
8,6,1,1,10415,4.849948
8,6,1,1,10416,7.529619
8,6,1,1,10417,5.151938
8,6,1,1,10418,7.479357
8,6,1,1,10419,6.68181
8,6,1,1,10420,5.906784
8,6,1,1,10421,5.800247
8,6,1,1,10422,12.923023
8,6,1,1,10423,12.711987
8,6,1,1,10424,11.985868
8,6,1,1,10425,17.68125
8,6,1,1,10426,21.209375
8,6,1,1,10427,9.09426
8,6,1,1,10428,18.193754
8,6,1,1,10429,12.571393
8,6,1,1,10430,9.929476
8,6,1,1,10431,18.103939
8,6,1,1,10432,20.3
8,6,1,1,10433,12.798685
8,6,1,1,10434,13.787973
8,6,1,1,10435,9.899479
8,6,1,1,10436,8.520136
8,6,1,1,10437,8.015304
8,6,1,1,10438,4.349917
8,6,1,1,10439,3.959373
8,6,1,1,10440,4.358636
8,6,1,1,10441,4.60763
8,6,1,1,10442,3.505168
8,6,1,1,10443,8.521739
8,6,1,1,10444,4.258074
8,6,1,1,10445,3.956575
8,6,1,1,10446,4.370891
8,6,1,1,10447,5.127444
8,6,1,1,10448,5.481987
8,6,1,1,10449,5.474491
8,6,1,1,10450,7.401826
8,6,1,1,10451,4.57373
8,6,1,1,10452,5.214391
8,6,1,1,10453,5.645082
8,6,1,1,10454,8.343978
8,6,1,1,10455,6.981163
8,6,1,1,10456,8.533162
8,6,1,1,10457,14.587744
8,6,1,1,10458,7.580379
8,6,1,1,10459,9.642774
8,6,1,1,10460,8.16369
8,6,1,1,10461,10.290245
8,6,1,1,10462,12.585453
8,6,1,1,10463,10.677236
8,6,1,1,10464,12.69778
8,6,1,1,10465,17.534377
8,6,1,1,10466,8.391567
8,6,1,1,10467,3.547875
8,6,1,1,10468,5.253635
8,6,1,1,10469,11.691179
8,6,1,1,10470,6.43592
8,6,1,1,10471,6.256896
8,6,1,1,10472,4.300922
8,6,1,1,10473,5.17674
8,6,1,1,10474,5.661952
8,6,1,1,10475,6.057629
8,6,1,1,10476,12.516664
8,6,1,1,10477,18.284434
8,6,1,1,10478,8.990716
8,6,1,1,10479,5.202809
8,6,1,1,10480,11.841194
8,6,1,1,10481,8.429032
8,6,1,1,10482,16.987507
8,6,1,1,10483,9.78646
8,6,1,1,10484,7.758072
8,6,1,1,10485,5.329402
8,6,1,1,10486,10.013839
8,6,1,1,10487,16.965631
8,6,1,1,10488,20.890625
8,6,1,1,10489,5.207183
8,6,1,1,10490,3.507823
8,6,1,1,10491,5.14154
8,6,1,1,10492,4.338155
8,6,1,1,10493,4.716061
8,6,1,1,10494,5.649655
8,6,1,1,10495,4.232131
8,6,1,1,10496,4.698867
8,6,1,1,10497,5.592716
8,6,1,1,10498,3.79755
8,6,1,1,10499,6.178409
8,6,1,1,10500,5.214017
8,6,1,1,10501,6.657868
8,6,1,1,10502,3.980149
8,6,1,1,10503,4.957572
8,6,1,1,10504,5.543778
8,6,1,1,10505,4.951211
8,6,1,1,10506,11.903686
8,6,1,1,10507,10.881372
8,6,1,1,10508,10.148128
8,6,1,1,10509,4.838795
8,6,1,1,10510,3.947361
8,6,1,1,10511,3.669751
8,6,1,1,10512,4.549081
8,6,1,1,10513,5.314934
8,6,1,1,10514,9.784577
8,6,1,1,10515,3.602173
8,6,1,1,10516,4.079956
8,6,1,1,10517,5.056248
8,6,1,1,10518,5.014274
8,6,1,1,10519,4.134425
8,6,1,1,10520,6.676124
8,6,1,1,10521,4.330714
8,6,1,1,10522,5.906125
8,6,1,1,10523,10.708857
8,6,1,1,10524,5.123009
8,6,1,1,10525,5.748032
8,6,1,1,10526,5.471053
8,6,1,1,10527,5.01254
8,6,1,1,10528,5.665797
8,6,1,1,10529,6.727615
8,6,1,1,10530,6.682971
8,6,1,1,10531,5.474777
8,6,1,1,10532,5.54105
8,6,1,1,10533,14.800305
8,6,1,1,10534,12.510455
8,6,1,1,10535,11.57883
8,6,1,1,10536,7.353426
8,6,1,1,10537,9.647717
8,6,1,1,10538,11.269009
8,6,1,1,10539,16.200002
8,6,1,1,10540,6.094647
8,6,1,1,10541,3.916549
8,6,1,1,10542,3.860028
8,6,1,1,10543,5.219145
8,6,1,1,10544,4.565708
8,6,1,1,10545,4.225114
8,6,1,1,10546,5.119816
8,6,1,1,10547,4.958708
8,6,1,1,10548,12.092327
8,6,1,1,10549,7.309693
8,6,1,1,10550,11.911982
8,6,1,1,10551,14.765707
8,6,1,1,10552,20.425
8,6,1,1,10553,4.881915
8,6,1,1,10554,6.665189
8,6,1,1,10555,6.141568
8,6,1,1,10556,12.810735
8,6,1,1,10557,6.315285
8,6,1,1,10558,11.866164
8,6,1,1,10559,17.000006
8,6,1,1,10560,22.7
8,6,1,1,10561,5.905762
8,6,1,1,10562,6.074776
8,6,1,1,10563,4.508303
8,6,1,1,10564,5.090074
8,6,1,1,10565,6.958955
8,6,1,1,10566,5.629349
8,6,1,1,10567,8.950643
8,6,1,1,10568,6.121232
8,6,1,1,10569,7.107861
8,6,1,1,10570,6.262838
8,6,1,1,10571,5.258535
8,6,1,1,10572,4.249807
8,6,1,1,10573,7.107862
8,6,1,1,10574,6.229734
8,6,1,1,10575,6.673269
8,6,1,1,10576,9.591368
8,6,1,1,10577,7.767813
8,6,1,1,10578,6.851445
8,6,1,1,10579,11.556015
8,6,1,1,10580,16.250004
8,6,1,1,10581,6.825909
8,6,1,1,10582,6.123418
8,6,1,1,10583,4.966753
8,6,1,1,10584,5.998563
8,6,1,1,10585,4.490029
8,6,1,1,10586,4.478298
8,6,1,1,10587,11.775676
8,6,1,1,10588,16.590629
8,6,1,1,10589,10.172782
8,6,1,1,10590,11.02536
8,6,1,1,10591,20.353125
8,6,1,1,10592,7.750318
8,6,1,1,10593,3.85802
8,6,1,1,10594,6.902124
8,6,1,1,10595,6.405025
8,6,1,1,10596,4.235094
8,6,1,1,10597,7.061531
8,6,1,1,10598,3.819345
8,6,1,1,10599,5.270107
8,6,1,1,10600,6.748091
8,6,1,1,10601,11.649617
8,6,1,1,10602,5.72816
8,6,1,1,10603,8.416969
8,6,1,1,10604,17.640627
8,6,1,1,10605,8.019839
8,6,1,1,10606,6.06925
8,6,1,1,10607,4.727068
8,6,1,1,10608,7.056293
8,6,1,1,10609,10.439108
8,6,1,1,10610,15.596984
8,6,1,1,10611,10.517941
8,6,1,1,10612,10.299103
8,6,1,1,10613,15.156261
8,6,1,1,10614,18.084375
8,6,1,1,10615,8.109019
8,6,1,1,10616,6.686677
8,6,1,1,10617,8.836108
8,6,1,1,10618,5.852227
8,6,1,1,10619,9.722473
8,6,1,1,10620,6.315383
8,6,1,1,10621,7.777077
8,6,1,1,10622,10.564854
8,6,1,1,10623,16.118784
8,6,1,1,10624,10.139752
8,6,1,1,10625,12.767866
8,6,1,1,10626,18.278125
8,6,1,1,10627,10.765186
8,6,1,1,10628,7.93368
8,6,1,1,10629,9.047037
8,6,1,1,10630,10.488978
8,6,1,1,10631,12.060041
8,6,1,1,10632,17.059379
8,6,1,1,10633,11.343723
8,6,1,1,10634,8.58536
8,6,1,1,10635,16.102168
8,6,1,1,10636,17.809377
8,6,1,1,10637,8.168968
8,6,1,1,10638,4.867173
8,6,1,1,10639,4.764106
8,6,1,1,10640,4.902364
8,6,1,1,10641,8.252868
8,6,1,1,10642,5.706604
8,6,1,1,10643,5.647616
8,6,1,1,10644,3.681983
8,6,1,1,10645,5.361227
8,6,1,1,10646,8.44629
8,6,1,1,10647,5.588922
8,6,1,1,10648,5.72493
8,6,1,1,10649,5.065749
8,6,1,1,10650,9.165292
8,6,1,1,10651,6.590258
8,6,1,1,10652,3.915399
8,6,1,1,10653,12.987574
8,6,1,1,10654,6.034105
8,6,1,1,10655,14.190865
8,6,1,1,10656,8.10569
8,6,1,1,10657,9.084355
8,6,1,1,10658,18.028127
8,6,1,1,10659,10.816339
8,6,1,1,10660,17.89375
8,6,1,1,10661,10.994223
8,6,1,1,10662,9.7158
8,6,1,1,10663,16.106256
8,6,1,1,10664,8.693537
8,6,1,1,10665,4.338227
8,6,1,1,10666,3.865718
8,6,1,1,10667,4.756715
8,6,1,1,10668,5.34947
8,6,1,1,10669,5.821611
8,6,1,1,10670,8.170408
8,6,1,1,10671,11.139333
8,6,1,1,10672,13.919019
8,6,1,1,10673,16.237976
8,6,1,1,10674,17.878129
8,6,1,1,10675,5.393873
8,6,1,1,10676,5.079407
8,6,1,1,10677,15.306464
8,6,1,1,10678,7.60677
8,6,1,1,10679,16.397136
8,6,1,1,10680,5.631391
8,6,1,1,10681,5.150465
8,6,1,1,10682,6.782635
8,6,1,1,10683,5.345469
8,6,1,1,10684,6.221572
8,6,1,1,10685,6.273424
8,6,1,1,10686,5.031883
8,6,1,1,10687,4.174187
8,6,1,1,10688,7.093332
8,6,1,1,10689,6.034142
8,6,1,1,10690,5.413682
8,6,1,1,10691,4.754638
8,6,1,1,10692,14.778619
8,6,1,1,10693,4.665832
8,6,1,1,10694,8.959896
8,6,1,1,10695,8.903965
8,6,1,1,10696,9.029523
8,6,1,1,10697,16.220052
8,6,1,1,10698,5.349147
8,6,1,1,10699,5.326414
8,6,1,1,10700,4.48594
8,6,1,1,10701,5.189055
8,6,1,1,10702,4.193085
8,6,1,1,10703,3.837012
8,6,1,1,10704,3.954014
8,6,1,1,10705,5.486179
8,6,1,1,10706,5.034981
8,6,1,1,10707,5.366808
8,6,1,1,10708,10.11358
8,6,1,1,10709,9.455393
8,6,1,1,10710,5.237095
8,6,1,1,10711,4.955241
8,6,1,1,10712,8.67451
8,6,1,1,10713,13.244341
8,6,1,1,10714,11.466162
8,6,1,1,10715,14.32212
8,6,1,1,10716,6.465
8,6,1,1,10717,7.398311
8,6,1,1,10718,4.463808
8,6,1,1,10719,4.865881
8,6,1,1,10720,4.049216
8,6,1,1,10721,4.402513
8,6,1,1,10722,3.842176
8,6,1,1,10723,5.850121
8,6,1,1,10724,3.861063
8,6,1,1,10725,4.568297
8,6,1,1,10726,4.066303
8,6,1,1,10727,4.782511
8,6,1,1,10728,6.524506
8,6,1,1,10729,6.610613
8,6,1,1,10730,9.42364
8,6,1,1,10731,12.30133
8,6,1,1,10732,11.88259
8,6,1,1,10733,18.68125
8,6,1,1,10734,4.506048
8,6,1,1,10735,4.220203
8,6,1,1,10736,4.235274
8,6,1,1,10737,3.87071
8,6,1,1,10738,5.530536
8,6,1,1,10739,5.422347
8,6,1,1,10740,5.511376
8,6,1,1,10741,8.904754
8,6,1,1,10742,11.759659
8,6,1,1,10743,7.867372
8,6,1,1,10744,4.089043
8,6,1,1,10745,5.780444
8,6,1,1,10746,7.721982
8,6,1,1,10747,7.784783
8,6,1,1,10748,9.319494
8,6,1,1,10749,13.110202
8,6,1,1,10750,12.921745
8,6,1,1,10751,13.20492
8,6,1,1,10752,5.298062
8,6,1,1,10753,6.283373
8,6,1,1,10754,4.335731
8,6,1,1,10755,14.397834
8,6,1,1,10756,11.777542
8,6,1,1,10757,16.500002
8,6,1,1,10758,8.57002
8,6,1,1,10759,12.200201
8,6,1,1,10760,14.670327
8,6,1,1,10761,14.723249
8,6,1,1,10762,11.575886
8,6,1,1,10763,14.946973
8,6,1,1,10764,6.517998
8,6,1,1,10765,13.253726
8,6,1,1,10766,4.119112
8,6,1,1,10767,4.48034
8,6,1,1,10768,4.267181
8,6,1,1,10769,4.7859
8,6,1,1,10770,4.471285
8,6,1,1,10771,5.870723
8,6,1,1,10772,7.177345
8,6,1,1,10773,4.162399
8,6,1,1,10774,4.889391
8,6,1,1,10775,8.061883
8,6,1,1,10776,4.98545
8,6,1,1,10777,5.398888
8,6,1,1,10778,9.336871
8,6,1,1,10779,5.621947
8,6,1,1,10780,8.672648
8,6,1,1,10781,11.444326
8,6,1,1,10782,15.334383
8,6,1,1,10783,7.871908
8,6,1,1,10784,13.600059
8,6,1,1,10785,9.942234
8,6,1,1,10786,9.611093
8,6,1,1,10787,8.543312
8,6,1,1,10788,18.153125
8,6,1,1,10789,12.912689
8,6,1,1,10790,10.516304
8,6,1,1,10791,8.97857
8,6,1,1,10792,3.728156
8,6,1,1,10793,6.37114
8,6,1,1,10794,6.106205
8,6,1,1,10795,6.759692
8,6,1,1,10796,16.121963
8,6,1,1,10797,12.554605
8,6,1,1,10798,20.8625
8,6,1,1,10799,5.945548
8,6,1,1,10800,10.190461
8,6,1,1,10801,13.924413
8,6,1,1,10802,14.158785
8,6,1,1,10803,16.481265
8,6,1,1,10804,5.499048
8,6,1,1,10805,4.727334
8,6,1,1,10806,13.844183
8,6,1,1,10807,11.483485
8,6,1,1,10808,15.725004
8,6,1,1,10809,9.496712
8,6,1,1,10810,13.248143
8,6,1,1,10811,20.521875
8,6,1,1,10812,4.232235
8,6,1,1,10813,5.198493
8,6,1,1,10814,5.133237
8,6,1,1,10815,4.775956
8,6,1,1,10816,5.085424
8,6,1,1,10817,5.341637
8,6,1,1,10818,5.348539
8,6,1,1,10819,4.344537
8,6,1,1,10820,4.351843
8,6,1,1,10821,4.698183
8,6,1,1,10822,4.530661
8,6,1,1,10823,8.022299
8,6,1,1,10824,8.818917
8,6,1,1,10825,7.991898
8,6,1,1,10826,6.703441
8,6,1,1,10827,6.722523
8,6,1,1,10828,6.598579
8,6,1,1,10829,12.325608
8,6,1,1,10830,15.365629
8,6,1,1,10831,23.81875
8,6,1,1,10832,5.559424
8,6,1,1,10833,6.928868
8,6,1,1,10834,4.562621
8,6,1,1,10835,8.623103
8,6,1,1,10836,7.628123
8,6,1,1,10837,5.041395
8,6,1,1,10838,4.504124
8,6,1,1,10839,14.16783
8,6,1,1,10840,8.692159
8,6,1,1,10841,15.200006
8,6,1,1,10842,5.925855
8,6,1,1,10843,9.973519
8,6,1,1,10844,14.600328
8,6,1,1,10845,5.291573
8,6,1,1,10846,5.493065
8,6,1,1,10847,3.822165
8,6,1,1,10848,6.403756
8,6,1,1,10849,6.402967
8,6,1,1,10850,4.83323
8,6,1,1,10851,6.011261
8,6,1,1,10852,4.406277
8,6,1,1,10853,6.125204
8,6,1,1,10854,8.696941
8,6,1,1,10855,6.184109
8,6,1,1,10856,4.967904
8,6,1,1,10857,4.88647
8,6,1,1,10858,4.982368
8,6,1,1,10859,6.629161
8,6,1,1,10860,5.700407
8,6,1,1,10861,6.291854
8,6,1,1,10862,5.763948
8,6,1,1,10863,4.176452
8,6,1,1,10864,5.167343
8,6,1,1,10865,5.983039
8,6,1,1,10866,4.998144
8,6,1,1,10867,3.572141
8,6,1,1,10868,3.935532
8,6,1,1,10869,4.109113
8,6,1,1,10870,10.126817
8,6,1,1,10871,3.542556
8,6,1,1,10872,4.848133
8,6,1,1,10873,14.243784
8,6,1,1,10874,5.911766
8,6,1,1,10875,6.318498
8,6,1,1,10876,6.268228
8,6,1,1,10877,4.971173
8,6,1,1,10878,3.816965
8,6,1,1,10879,4.865873
8,6,1,1,10880,9.568726
8,6,1,1,10881,4.005334
8,6,1,1,10882,5.518113
8,6,1,1,10883,8.202322
8,6,1,1,10884,7.794859
8,6,1,1,10885,4.591593
8,6,1,1,10886,6.103603
8,6,1,1,10887,7.754814
8,6,1,1,10888,11.226112
8,6,1,1,10889,7.241531
8,6,1,1,10890,8.372705
8,6,1,1,10891,11.12562
8,6,1,1,10892,5.536129
8,6,1,1,10893,5.732854
8,6,1,1,10894,10.886102
8,6,1,1,10895,5.839094
8,6,1,1,10896,4.726655
8,6,1,1,10897,10.369543
8,6,1,1,10898,5.147312
8,6,1,1,10899,3.963632
8,6,1,1,10900,4.267265
8,6,1,1,10901,4.608689
8,6,1,1,10902,5.456259
8,6,1,1,10903,6.795833
8,6,1,1,10904,3.854342
8,6,1,1,10905,6.309156
8,6,1,1,10906,5.234675
8,6,1,1,10907,4.479114
8,6,1,1,10908,11.228936
8,6,1,1,10909,4.520417
8,6,1,1,10910,5.56381
8,6,1,1,10911,4.275151
8,6,1,1,10912,6.725436
8,6,1,1,10913,7.400607
8,6,1,1,10914,5.328624
8,6,1,1,10915,6.285674
8,6,1,1,10916,4.927963
8,6,1,1,10917,4.455956
8,6,1,1,10918,5.166948
8,6,1,1,10919,6.190944
8,6,1,1,10920,8.158259
8,6,1,1,10921,5.709016
8,6,1,1,10922,6.513804
8,6,1,1,10923,7.409524
8,6,1,1,10924,13.884402
8,6,1,1,10925,6.748275
8,6,1,1,10926,4.235379
8,6,1,1,10927,5.849211
8,6,1,1,10928,5.002992
8,6,1,1,10929,4.638927
8,6,1,1,10930,4.435117
8,6,1,1,10931,7.005169
8,6,1,1,10932,5.059902
8,6,1,1,10933,5.376517
8,6,1,1,10934,8.574355
8,6,1,1,10935,4.394013
8,6,1,1,10936,10.220119
8,6,1,1,10937,5.025666
8,6,1,1,10938,4.309267
8,6,1,1,10939,4.125294
8,6,1,1,10940,11.593022
8,6,1,1,10941,5.663903
8,6,1,1,10942,3.638356
8,6,1,1,10943,3.766988
8,6,1,1,10944,10.799809
8,6,1,1,10945,7.69179
8,6,1,1,10946,5.62894
8,6,1,1,10947,4.580265
8,6,1,1,10948,6.754812
8,6,1,1,10949,15.043758
8,6,1,1,10950,4.103993
8,6,1,1,10951,4.935586
8,6,1,1,10952,4.441973
8,6,1,1,10953,5.263765
8,6,1,1,10954,6.093281
8,6,1,1,10955,5.00145
8,6,1,1,10956,7.992847
8,6,1,1,10957,5.464314
8,6,1,1,10958,3.890488
8,6,1,1,10959,4.859903
8,6,1,1,10960,5.037922
8,6,1,1,10961,3.677601
8,6,1,1,10962,3.773734
8,6,1,1,10963,3.401221
8,6,1,1,10964,5.35931
8,6,1,1,10965,4.285379
8,6,1,1,10966,4.263511
8,6,1,1,10967,4.26276
8,6,1,1,10968,4.489423
8,6,1,1,10969,5.584342
8,6,1,1,10970,8.03245
8,6,1,1,10971,4.049813
8,6,1,1,10972,4.379036
8,6,1,1,10973,8.359932
8,6,1,1,10974,3.983835
8,6,1,1,10975,3.67475
8,6,1,1,10976,3.578604
8,6,1,1,10977,5.328936
8,6,1,1,10978,3.722892
8,6,1,1,10979,4.742876
8,6,1,1,10980,4.257914
8,6,1,1,10981,5.587142
8,6,1,1,10982,8.698886
8,6,1,1,10983,4.702698
8,6,1,1,10984,5.678255
8,6,1,1,10985,5.124899
8,6,1,1,10986,8.375804
8,6,1,1,10987,4.461785
8,6,1,1,10988,4.660583
8,6,1,1,10989,5.079922
8,6,1,1,10990,7.667811
8,6,1,1,10991,5.598733
8,6,1,1,10992,4.595359
8,6,1,1,10993,8.274254
8,6,1,1,10994,14.837519
8,6,1,1,10995,8.960784
8,6,1,1,10996,9.407872
8,6,1,1,10997,10.571242
8,6,1,1,10998,11.579961
8,6,1,1,10999,9.726996
8,6,1,1,11000,6.175732
8,6,1,1,11001,6.138896
8,6,1,1,11002,10.083266
8,6,1,1,11003,13.06888
8,6,1,1,11004,6.357126
8,6,1,1,11005,3.590602
8,6,1,1,11006,5.437837
8,6,1,1,11007,6.94878
8,6,1,1,11008,5.527285
8,6,1,1,11009,11.167148
8,6,1,1,11010,6.053253
8,6,1,1,11011,6.163837
8,6,1,1,11012,4.936323
8,6,1,1,11013,5.010421
8,6,1,1,11014,5.698568
8,6,1,1,11015,4.940633
8,6,1,1,11016,4.415317
8,6,1,1,11017,4.462212
8,6,1,1,11018,4.989331
8,6,1,1,11019,5.024387
8,6,1,1,11020,5.298866
8,6,1,1,11021,9.922312
8,6,1,1,11022,7.968255
8,6,1,1,11023,15.546882
8,6,1,1,11024,6.010685
8,6,1,1,11025,7.592144
8,6,1,1,11026,5.895677
8,6,1,1,11027,4.786831
8,6,1,1,11028,10.044961
8,6,1,1,11029,9.629837
8,6,1,1,11030,5.645944
8,6,1,1,11031,12.117434
8,6,1,1,11032,19.0125
8,6,1,1,11033,8.199924
8,6,1,1,11034,3.904559
8,6,1,1,11035,4.309235
8,6,1,1,11036,3.945993
8,6,1,1,11037,4.773779
8,6,1,1,11038,6.304499
8,6,1,1,11039,5.445693
8,6,1,1,11040,4.723679
8,6,1,1,11041,4.645679
8,6,1,1,11042,7.151934
8,6,1,1,11043,7.439063
8,6,1,1,11044,8.266757
8,6,1,1,11045,5.328597
8,6,1,1,11046,4.180854
8,6,1,1,11047,3.910786
8,6,1,1,11048,5.242123
8,6,1,1,11049,9.000306
8,6,1,1,11050,6.356262
8,6,1,1,11051,5.447346
8,6,1,1,11052,4.327343
8,6,1,1,11053,5.405144
8,6,1,1,11054,7.780457
8,6,1,1,11055,4.498227
8,6,1,1,11056,4.174837
8,6,1,1,11057,5.447513
8,6,1,1,11058,4.344159
8,6,1,1,11059,4.225385
8,6,1,1,11060,6.294944
8,6,1,1,11061,10.618931
8,6,1,1,11062,5.858836
8,6,1,1,11063,5.992192
8,6,1,1,11064,3.535547
8,6,1,1,11065,4.400099
8,6,1,1,11066,6.767629
8,6,1,1,11067,6.016794
8,6,1,1,11068,9.303587
8,6,1,1,11069,6.734962
8,6,1,1,11070,4.85134
8,6,1,1,11071,6.333531
8,6,1,1,11072,4.466339
8,6,1,1,11073,4.652394
8,6,1,1,11074,8.431804
8,6,1,1,11075,9.109295
8,6,1,1,11076,8.268086
8,6,1,1,11077,9.454958
8,6,1,1,11078,7.772652
8,6,1,1,11079,7.056339
8,6,1,1,11080,5.029611
8,6,1,1,11081,6.38979
8,6,1,1,11082,7.644156
8,6,1,1,11083,4.281061
8,6,1,1,11084,4.194422
8,6,1,1,11085,7.776664
8,6,1,1,11086,7.47462
8,6,1,1,11087,4.515222
8,6,1,1,11088,4.626984
8,6,1,1,11089,8.551232
8,6,1,1,11090,6.991268
8,6,1,1,11091,8.068266
8,6,1,1,11092,4.287747
8,6,1,1,11093,3.456078
8,6,1,1,11094,5.013916
8,6,1,1,11095,9.589066
8,6,1,1,11096,9.210106
8,6,1,1,11097,4.659016
8,6,1,1,11098,4.135374
8,6,1,1,11099,8.307015
